"customer_id","gender","age","senior_citizen","married","num_dependents","zip_code"
"2533-QVMSK","Male",46,"No","Yes",0,92518
"2533-TIBIX","Male",59,"No","Yes",2,96069
"2535-PBCGC","Female",21,"No","Yes",0,92108
"2538-OIMXF","Female",29,"No","No",1,92234
"2541-YGPKE","Male",29,"No","Yes",3,93244
"2542-HYGIQ","Female",58,"No","No",0,94303
"2545-EBUPK","Female",70,"Yes","No",0,90045
"2545-LXYVJ","Male",19,"No","Yes",0,94585
"2546-KZAAT","Male",28,"No","Yes",0,92119
"2550-AEVRU","Female",33,"No","Yes",2,91364
"2550-QHZGP","Male",48,"No","No",0,92231
"2558-BUOZZ","Male",51,"No","No",0,91204
"2560-PPCHE","Female",22,"No","No",0,92649
"2560-QTSBS","Female",26,"No","Yes",2,91766
"2560-WBWXF","Male",45,"No","No",0,92518
"2565-JSLRY","Male",21,"No","No",0,93306
"2568-BRGYX","Male",43,"No","No",0,95620
"2568-OIADY","Female",26,"No","Yes",0,92027
"2569-WGERO","Female",30,"No","No",0,92285
"2573-GYRUU","Male",65,"Yes","Yes",0,93451
"2575-GFSOE","Female",25,"No","Yes",0,95444
"2576-HXMPA","Female",30,"No","No",0,95519
"2577-GVSIL","Male",61,"No","Yes",0,93241
"2578-JQPHZ","Male",30,"No","No",0,95524
"2580-ASVVY","Female",23,"No","Yes",0,92173
"2580-ATZSQ","Female",55,"No","Yes",2,95123
"2581-VKIRT","Female",57,"No","Yes",0,96143
"2582-FFFZR","Female",34,"No","No",0,94592
"2585-KTFRE","Male",61,"No","No",1,92027
"2586-CWXVV","Male",45,"No","Yes",0,90716
"2587-EKXTS","Male",48,"No","No",0,92116
"2587-YNLES","Female",52,"No","Yes",1,90240
"2589-AYCRP","Female",63,"No","No",0,92321
"2592-HODOV","Male",44,"No","No",0,92823
"2592-SEIFQ","Male",36,"No","No",0,94960
"2592-YKDIF","Female",47,"No","No",0,95660
"2595-KIWPV","Male",48,"No","No",1,91980
"2599-CIPQE","Male",36,"No","Yes",3,90220
"2599-CZABP","Male",57,"No","Yes",0,95957
"2603-HVKCG","Male",20,"No","No",0,95957
"2604-IJPDU","Female",32,"No","Yes",0,91316
"2604-XVDAM","Female",54,"No","No",0,94567
"2606-PKWJB","Male",62,"No","No",3,95456
"2606-RMDHZ","Male",47,"No","No",0,90713
"2607-DHDAK","Male",54,"No","Yes",2,93307
"2607-FBDFF","Male",32,"No","No",0,95379
"2608-BHKFN","Female",46,"No","No",0,94703
"2609-IAICY","Female",32,"No","No",0,93643
"2612-PHGOX","Male",47,"No","Yes",0,95444
"2612-RANWT","Female",24,"No","No",0,91948
"2612-RRIDN","Male",25,"No","No",0,96137
"2615-YVMYX","Male",68,"Yes","Yes",0,91915
"2616-FLVQC","Male",42,"No","No",0,95468
"2616-UUTFK","Male",54,"No","Yes",0,93313
"2619-WFQWU","Female",34,"No","No",0,92692
"2621-UDNLU","Female",35,"No","Yes",0,94107
"2623-DRYAM","Female",19,"No","Yes",0,91935
"2625-TRCZQ","Female",21,"No","Yes",0,95602
"2626-URJFX","Male",55,"No","Yes",3,96132
"2626-VEEWG","Male",48,"No","Yes",2,92587
"2632-IVXVF","Female",40,"No","Yes",3,93238
"2632-TACXW","Female",49,"No","Yes",0,94801
"2632-UCGVD","Male",71,"Yes","Yes",0,94533
"2634-HCZGT","Male",71,"Yes","Yes",0,95126
"2636-ALXXZ","Female",68,"Yes","No",0,96148
"2636-OHFMN","Male",26,"No","Yes",0,93647
"2636-SJDOU","Male",34,"No","No",0,90740
"2637-FKFSY","Female",61,"No","Yes",0,93280
"2639-UGMAZ","Male",73,"Yes","No",0,90701
"2640-LYMOV","Male",59,"No","No",0,92804
"2640-PMGFL","Male",35,"No","No",0,95605
"2642-DTVCO","Male",68,"Yes","No",0,93925
"2642-MAWLJ","Female",26,"No","Yes",2,94025
"2645-QTLMB","Male",22,"No","No",0,92316
"2649-HWLYB","Male",45,"No","Yes",0,93727
"2650-GYRYL","Male",25,"No","Yes",1,93630
"2651-ZCBXV","Male",49,"No","No",0,91501
"2654-VBVPB","Female",22,"No","No",0,92663
"2656-FMOKZ","Female",70,"Yes","No",2,91106
"2656-TABEH","Male",57,"No","Yes",0,92591
"2657-ALMWY","Female",65,"Yes","Yes",0,93065
"2657-VPXTA","Female",45,"No","Yes",3,92539
"2659-VXMWZ","Male",58,"No","Yes",0,92657
"2660-EMUBI","Male",71,"Yes","No",0,92027
"2661-GKBTK","Male",39,"No","Yes",3,95503
"2662-NNTDK","Male",50,"No","No",0,96107
"2664-XJZNO","Male",43,"No","Yes",3,95965
"2665-NPTGL","Female",79,"Yes","Yes",0,95250
"2667-WYLWJ","Female",44,"No","Yes",0,95937
"2668-TZSPS","Male",32,"No","No",0,95403
"2669-OIDSD","Female",58,"No","Yes",0,90810
"2669-QVCRG","Female",32,"No","No",0,95942
"2672-DZUOY","Male",46,"No","No",0,93206
"2672-HUYVI","Female",53,"No","No",0,95360
"2672-OJQZP","Female",35,"No","No",0,95203
"2672-TGEFF","Female",33,"No","Yes",2,93673
"2673-CXQEU","Female",73,"Yes","No",0,90247
"2673-ZALNP","Female",29,"No","No",0,96056
"2674-MIAHT","Female",26,"No","No",0,95514
"2674-MLXMN","Female",73,"Yes","No",0,94801
"2675-DHUTR","Male",80,"Yes","Yes",0,93513
"2675-IJRGJ","Male",62,"No","No",0,94621
"2675-OTVVJ","Male",76,"Yes","Yes",0,94945
"2676-ISHSF","Male",22,"No","No",0,96007
"2676-OXPPQ","Male",22,"No","No",0,92612
"2676-SSLTO","Male",49,"No","No",0,90716
"2680-XKKNJ","Female",60,"No","No",0,95736
"2682-KEVRP","Female",65,"Yes","No",0,93286
"2683-BPJSO","Male",37,"No","Yes",0,94514
"2683-JXWQQ","Male",24,"No","Yes",1,93291
"2684-EIWEO","Female",69,"Yes","No",0,92129
"2685-SREOM","Female",36,"No","Yes",0,91730
"2688-BHGOG","Male",73,"Yes","No",0,93549
"2690-DVRVK","Male",27,"No","Yes",2,92120
"2691-NZETQ","Male",28,"No","No",0,95130
"2692-AQCPF","Female",32,"No","Yes",0,94403
"2692-BUCFV","Male",79,"Yes","No",0,95682
"2692-PFYTJ","Female",23,"No","No",0,94547
"2694-CIUMO","Female",47,"No","No",0,90033
"2696-ECXKC","Female",34,"No","Yes",1,95640
"2696-NARTR","Male",40,"No","No",0,92625
"2696-RZVZW","Male",19,"No","Yes",0,90242
"2697-NQBPF","Male",51,"No","No",0,95439
"2700-LUEVA","Male",49,"No","No",0,94618
"2703-AMTUL","Male",40,"No","Yes",1,96054
"2706-QZIHY","Female",35,"No","Yes",0,90005
"2709-UQGNP","Male",38,"No","No",0,94401
"2710-WYVXG","Female",36,"No","No",0,91352
"2712-SYWAY","Female",30,"No","No",0,93432
"2716-GFZOR","Male",48,"No","Yes",0,93653
"2717-HVIZY","Female",24,"No","No",2,95556
"2718-GAXQD","Female",68,"Yes","Yes",3,92028
"2718-YSKCS","Male",64,"No","Yes",3,94971
"2719-BDAQO","Male",36,"No","No",0,94086
"2720-FVBQP","Female",28,"No","Yes",1,96057
"2720-WGKHP","Male",65,"Yes","No",0,95683
"2722-JMONI","Female",73,"Yes","Yes",0,92029
"2722-VOJQL","Male",30,"No","No",0,92126
"2724-FJDYW","Male",31,"No","No",3,94937
"2725-IWWBA","Male",52,"No","Yes",2,92020
"2725-KXXWT","Male",26,"No","Yes",0,94589
"2725-TTRIQ","Female",45,"No","Yes",3,92584
"2729-VNVAP","Female",35,"No","Yes",1,94590
"2731-GJRDG","Female",55,"No","No",0,92880
"2732-ISEZX","Female",44,"No","No",0,93950
"2737-WFVYW","Female",28,"No","No",0,90292
"2737-YNGYW","Female",29,"No","No",0,92543
"2739-CACDQ","Female",79,"Yes","No",0,92037
"2739-CCZMB","Male",39,"No","No",1,95910
"2740-JFBOK","Male",35,"No","No",0,90713
"2740-TVLFN","Male",42,"No","No",0,95337
"2746-DIJLO","Female",40,"No","No",0,90710
"2748-MYRVK","Female",22,"No","No",0,93702
"2749-CTKAJ","Male",37,"No","Yes",0,90813
"2750-BJLSB","Female",32,"No","No",0,92067
"2753-JMMCV","Male",41,"No","No",0,93446
"2754-SDJRD","Female",74,"Yes","No",0,93066
"2754-VDLTR","Male",54,"No","No",0,96037
"2754-XBHTB","Female",40,"No","No",0,95601
"2758-RNWXS","Male",60,"No","No",0,92054
"2761-OCIAX","Male",74,"Yes","No",0,96073
"2761-XECQW","Male",67,"Yes","Yes",0,95443
"2770-NSVDG","Male",25,"No","Yes",0,95124
"2773-MADBQ","Female",46,"No","No",0,90804
"2773-OVBPK","Male",60,"No","Yes",0,92865
"2774-LVQUS","Female",65,"Yes","Yes",0,92592
"2775-SEFEE","Male",56,"No","No",1,90744
"2777-PHDEI","Female",20,"No","No",0,93601
"2778-OCLGR","Male",75,"Yes","Yes",0,95728
"2782-JEEBU","Male",39,"No","No",0,96055
"2782-LFZVW","Female",52,"No","No",0,92627
"2786-GCDPI","Female",75,"Yes","No",0,92268
"2788-CJQAQ","Male",39,"No","No",0,95388
"2789-CZANW","Female",49,"No","Yes",1,94568
"2789-HQBOU","Male",60,"No","No",0,93306
"2790-XUYMV","Male",19,"No","No",1,95140
"2791-SFVEW","Female",63,"No","No",0,90013
"2792-LSHWX","Female",49,"No","No",0,94555
"2792-VPPET","Male",28,"No","No",0,91776
"2794-XIMMO","Male",61,"No","Yes",0,91737
"2796-NNUFI","Female",56,"No","Yes",0,90274
"2796-UUZZO","Male",30,"No","Yes",2,96002
"2798-NYLMZ","Male",29,"No","Yes",0,93635
"2799-ARNLO","Female",67,"Yes","Yes",0,92003
"2799-TSLAG","Female",25,"No","Yes",3,92618
"2800-QQUSO","Male",48,"No","No",0,92505
"2800-VEQXM","Female",48,"No","No",0,93243
"2801-NISEI","Male",28,"No","No",0,91759
"2804-ETQDK","Male",57,"No","No",2,93004
"2805-AUFQN","Female",42,"No","No",0,93673
"2805-EDJPQ","Female",45,"No","Yes",0,92124
"2806-MLNTI","Male",79,"Yes","Yes",0,92282
"2808-CHTDM","Female",47,"No","Yes",2,90024
"2809-ILCYT","Female",56,"No","Yes",0,93262
"2809-ZMYOQ","Female",33,"No","No",0,95922
"2810-FTLEM","Female",21,"No","No",0,90036
"2811-POVEX","Female",74,"Yes","Yes",3,95953
"2812-ENYMO","Male",22,"No","No",0,95555
"2812-REYAT","Female",56,"No","Yes",0,96105
"2812-SFXMJ","Male",46,"No","No",3,96040
"2815-CPTUL","Male",68,"Yes","No",0,95543
"2817-LVCPP","Female",36,"No","No",0,95822
"2817-NTQDO","Male",52,"No","No",0,92646
"2819-GWENI","Female",64,"No","Yes",1,94542
"2821-WARNZ","Female",25,"No","No",1,90620
"2823-LKABH","Female",51,"No","No",0,92270
"2824-DXNKN","Female",26,"No","Yes",1,95065
"2824-MYYBN","Female",43,"No","Yes",2,93313
"2826-DXLQO","Male",80,"Yes","Yes",0,94530
"2826-UWHIS","Male",64,"No","Yes",0,93262
"2828-SLQPF","Male",53,"No","No",0,91108
"2829-HYVZP","Male",42,"No","No",0,94930
"2830-LEWOA","Male",37,"No","Yes",1,95327
"2831-EBWRN","Male",46,"No","No",0,91001
"2832-KJCRD","Female",22,"No","No",0,90071
"2832-SCUCO","Female",52,"No","No",0,95646
"2833-SLKDQ","Male",23,"No","No",0,95420
"2834-JKOOW","Female",60,"No","No",0,96035
"2834-JRTUA","Male",30,"No","No",0,94553
"2834-SPCJV","Male",40,"No","Yes",0,95975
"2839-RFSQE","Female",60,"No","No",0,92270
"2840-XANRC","Male",77,"Yes","Yes",0,92122
"2842-BCQGE","Male",39,"No","No",0,92139
"2842-JTCCU","Male",27,"No","No",0,95449
"2843-CQMEG","Male",21,"No","No",0,92120
"2845-AFFTX","Male",78,"Yes","Yes",0,95488
"2845-HSJCY","Female",49,"No","Yes",0,92028
"2845-KDHVX","Female",57,"No","Yes",0,95681
"2848-YXSMW","Male",38,"No","Yes",0,90503
"2851-MMUTZ","Female",29,"No","No",0,96148
"2851-STERV","Male",79,"Yes","No",0,91916
"2853-CWQFQ","Male",20,"No","No",1,95503
"2856-HYAPG","Female",62,"No","No",0,96076
"2856-NNASM","Male",74,"Yes","No",0,95407
"2858-EIMXH","Female",69,"Yes","Yes",0,94592
"2858-MOFSQ","Female",50,"No","No",0,95674
"2860-RANUS","Female",67,"Yes","No",0,93251
"2862-JVEOY","Male",33,"No","No",0,94021
"2862-PFNIK","Male",47,"No","No",3,94578
"2863-IMQDR","Female",52,"No","No",0,92130
"2865-TCHJW","Female",74,"Yes","No",0,92807
"2866-IKBTM","Female",57,"No","No",0,92629
"2867-UIMSS","Male",24,"No","No",0,95385
"2868-LLSKM","Female",50,"No","Yes",2,92027
"2868-MZAGQ","Male",49,"No","No",0,95354
"2868-SNELZ","Female",54,"No","No",0,92122
"2869-ADAWR","Female",41,"No","No",0,95685
"2873-ZLIWT","Female",64,"No","Yes",0,92592
"2874-YXVVA","Female",38,"No","No",0,96113
"2876-GZYZC","Female",49,"No","No",0,90703
"2876-VBBBL","Female",64,"No","No",0,93664
"2877-VDUER","Female",36,"No","Yes",1,93208
"2878-DHMIN","Male",63,"No","Yes",2,95833
"2878-RMWXY","Male",75,"Yes","Yes",0,92590
"2880-FPNAE","Male",69,"Yes","Yes",0,91405
"2882-DDZPG","Female",27,"No","No",0,94070
"2882-WDTBA","Male",64,"No","Yes",0,95988
"2883-ILGWO","Male",68,"Yes","No",0,90222
"2884-GBPFB","Female",61,"No","Yes",0,93442
"2885-HIJDH","Male",47,"No","Yes",3,91980
"2886-KEFUM","Female",50,"No","Yes",0,96011
"2887-JPYLU","Female",58,"No","No",3,94970
"2888-ADFAO","Female",47,"No","Yes",3,93551
"2889-FPWRM","Male",31,"No","Yes",0,95519
"2890-WFBHU","Female",26,"No","No",0,95563
"2892-GESUL","Female",20,"No","Yes",3,92675
"2894-QOJRX","Female",19,"No","Yes",0,92124
"2896-TBNBE","Male",46,"No","Yes",0,93434
"2897-DOVND","Male",31,"No","No",0,92283
"2898-LSJGD","Female",30,"No","Yes",0,92707
"2898-MRKPI","Male",36,"No","Yes",1,92066
"2900-PHPLN","Female",73,"Yes","Yes",0,92083
"2903-YYTBW","Male",48,"No","Yes",2,92545
"2904-GGUAZ","Female",24,"No","Yes",0,91963
"2905-KFQUV","Female",61,"No","Yes",0,94038
"2907-ILJBN","Female",21,"No","Yes",0,91010
"2908-WGAXL","Female",40,"No","Yes",2,92835
"2908-ZTPNF","Female",41,"No","No",0,94566
"2911-IJORQ","Male",42,"No","No",0,95978
"2911-UREFD","Female",50,"No","Yes",0,90405
"2911-WDXMV","Male",29,"No","No",3,92335
"2916-BQZLN","Male",29,"No","No",0,91335
"2919-HBCJO","Female",36,"No","No",0,95936
"2920-RNCEZ","Male",46,"No","Yes",1,93243
"2921-XWDJH","Female",76,"Yes","Yes",0,91202
"2923-ARZLG","Male",38,"No","Yes",2,91750
"2924-KHUVI","Male",28,"No","Yes",0,95963
"2925-MXLSX","Female",37,"No","No",0,91911
"2925-VDZHY","Male",64,"No","Yes",2,95370
"2926-JEJJC","Female",26,"No","No",0,92305
"2927-CVULT","Female",64,"No","Yes",1,92065
"2927-QRRQV","Male",44,"No","Yes",0,96085
"2928-HLDBA","Female",31,"No","No",0,90630
"2929-ERCFZ","Female",22,"No","Yes",0,93526
"2929-QNSRW","Female",21,"No","Yes",0,92130
"2930-UOTMB","Female",29,"No","No",0,92506
"2931-FSOHN","Male",76,"Yes","No",0,94559
"2931-SVLTV","Male",59,"No","Yes",3,94589
"2931-VUVJN","Female",71,"Yes","Yes",0,92562
"2931-XIQBR","Female",41,"No","Yes",3,95451
"2933-FILNV","Female",53,"No","Yes",3,92009
"2933-XEUJM","Female",56,"No","No",0,95303
"2937-FTHUR","Female",45,"No","No",3,92321
"2946-KIQSP","Female",59,"No","No",0,92028
"2947-DOMLJ","Male",47,"No","No",2,90621
"2951-QOQTK","Male",28,"No","No",0,95815
"2952-QAYZF","Male",30,"No","No",0,95828
"2954-PIBKO","Female",64,"No","Yes",0,90058
"2955-BJZHG","Male",41,"No","Yes",0,92308
"2955-PSXOE","Female",48,"No","No",0,90290
"2956-GGUCQ","Male",71,"Yes","Yes",0,95666
"2957-JIRMN","Female",69,"Yes","No",0,94591
"2957-LOLHO","Male",49,"No","No",0,92028
"2958-NHPPS","Male",45,"No","No",0,95816
"2959-EEXWB","Female",54,"No","Yes",2,91105
"2959-FENLU","Female",64,"No","No",0,95033
"2959-MJHIC","Male",60,"No","Yes",0,92347
"2960-NKRSO","Male",60,"No","No",0,95552
"2961-VNFKL","Female",42,"No","Yes",0,94041
"2962-XPMCQ","Male",56,"No","No",0,95828
"2967-MXRAV","Male",29,"No","Yes",0,90003
"2968-SSGAA","Female",41,"No","No",0,94117
"2969-QWUBZ","Female",53,"No","No",0,94022
"2969-VAPYH","Female",28,"No","No",0,93704
"2969-WGHQO","Female",39,"No","Yes",3,93426
"2971-SGAFL","Female",34,"No","No",0,94030
"2972-YDYUW","Female",47,"No","No",0,93260
"2974-GGUXS","Female",74,"Yes","Yes",0,95746
"2977-CEBSX","Female",61,"No","No",0,92236
"2978-XXSOG","Female",33,"No","No",0,96109
"2979-SXESE","Female",57,"No","Yes",0,94703
"2982-IHMFT","Female",75,"Yes","No",0,92126
"2982-VPSGI","Female",64,"No","Yes",0,91030
"2983-ZANRP","Female",27,"No","Yes",0,91744
"2984-AFWNC","Female",52,"No","No",0,95975
"2984-MIIZL","Male",51,"No","No",0,93434
"2984-RGEYA","Female",38,"No","Yes",0,91306
"2984-TBYKU","Male",38,"No","Yes",3,92311
"2985-FMWYF","Female",46,"No","No",0,95554
"2985-JUUBZ","Male",32,"No","Yes",3,91917
"2987-BJXIK","Female",44,"No","No",0,93274
"2988-GBIVW","Female",68,"Yes","Yes",0,95645
"2988-PLAHS","Female",58,"No","No",0,96126
"2988-QRAJY","Male",27,"No","No",0,95403
"2990-HWIML","Female",58,"No","No",0,91764
"2990-IAJSV","Male",55,"No","No",0,94110
"2990-OGYTD","Female",41,"No","Yes",0,92831
"2995-UPRYS","Female",74,"Yes","Yes",0,90802
"2995-YWTCD","Female",20,"No","Yes",1,95918
"2996-XAUVF","Male",25,"No","No",0,92363
"2999-AANRQ","Female",23,"No","No",0,95833
"3001-CBHLQ","Male",76,"Yes","Yes",0,95222
"3001-UNBTL","Male",69,"Yes","Yes",1,91506
"3002-WQZWT","Female",25,"No","No",0,92563
"3003-CMDUU","Female",22,"No","Yes",0,93060
"3005-NFMTA","Male",73,"Yes","No",0,91354
"3005-TYFRD","Female",54,"No","Yes",0,93667
"3006-XIMLN","Female",34,"No","No",0,95633
"3007-FDPEA","Female",28,"No","No",0,92028
"3009-JWMPU","Male",58,"No","No",0,93624
"3011-WQKSZ","Male",41,"No","No",3,95631
"3012-VFFMN","Female",61,"No","Yes",1,95974
"3014-WJKSM","Male",26,"No","Yes",0,93401
"3016-KSVCP","Male",47,"No","Yes",0,90275
"3018-TFTSU","Male",44,"No","No",0,95233
"3021-VLNRJ","Female",25,"No","No",2,91436
"3022-BEXHZ","Male",19,"No","Yes",1,95476
"3023-GFLBR","Female",63,"No","Yes",0,92408
"3026-ATZYV","Female",32,"No","Yes",2,92507
"3027-YNWZU","Female",44,"No","Yes",0,94583
"3027-ZTDHO","Male",21,"No","No",0,93721
"3030-YDNRM","Male",64,"No","No",0,91107
"3030-YZADT","Male",57,"No","No",0,95949
"3030-ZKIWL","Male",23,"No","No",0,93240
"3034-ZBEQN","Female",31,"No","Yes",0,91746
"3038-PQIUY","Female",39,"No","No",0,91917
"3039-MJSLN","Male",36,"No","No",3,95312
"3043-SUDUA","Female",35,"No","No",0,95605
"3043-TYBNO","Male",43,"No","No",0,95549
"3045-XETSH","Female",34,"No","No",0,93532
"3049-NDXFL","Female",30,"No","No",0,92130
"3049-SOLAY","Female",21,"No","Yes",0,92109
"3050-GBUSH","Female",25,"No","No",0,94010
"3050-RLLXC","Female",51,"No","Yes",2,95720
"3055-MJDSB","Male",24,"No","No",0,95365
"3055-OYMSE","Female",75,"Yes","No",0,95070
"3055-VTCGS","Female",35,"No","No",0,90605
"3057-VJJQE","Male",64,"No","No",0,92886
"3058-HJCUY","Male",36,"No","Yes",0,95742
"3058-WQDRE","Male",37,"No","No",0,95417
"3059-NGMXB","Male",52,"No","Yes",3,95124
"3061-BCKYI","Male",27,"No","No",0,92276
"3062-ICYZQ","Female",41,"No","Yes",3,91377
"3063-QFSZL","Female",37,"No","No",0,95135
"3066-RRJIO","Female",29,"No","No",0,94132
"3067-SVMTC","Female",49,"No","Yes",0,92251
"3068-OMWZA","Male",77,"Yes","No",0,96084
"3069-SSVSN","Female",50,"No","No",0,95324
"3070-BDOQC","Female",38,"No","No",0,95827
"3070-DVEYC","Male",78,"Yes","No",0,95987
"3070-FNFZQ","Female",48,"No","Yes",1,96039
"3071-MVJCD","Male",40,"No","Yes",0,95636
"3071-VBYPO","Male",38,"No","Yes",2,90604
"3074-GQWYX","Male",30,"No","No",0,92117
"3077-RSNTJ","Female",29,"No","Yes",3,90807
"3078-ZKNTS","Female",45,"No","Yes",1,92091
"3079-BCHLN","Male",26,"No","Yes",0,93669
"3082-VQXNH","Male",62,"No","Yes",0,96040
"3082-WQRVY","Male",73,"Yes","Yes",0,95203
"3082-YVEKW","Female",62,"No","Yes",2,92284
"3084-DOWLE","Female",47,"No","Yes",0,95621
"3085-QUOZK","Female",55,"No","No",0,91901
"3086-RUCRN","Female",33,"No","No",0,95043
"3088-FVYWK","Male",37,"No","Yes",3,93251
"3088-LHEFH","Female",28,"No","No",0,95726
"3090-HAWSU","Male",44,"No","No",0,91107
"3090-LETTY","Male",54,"No","No",2,92130
"3090-QFUVD","Female",48,"No","No",0,93654
"3091-FYHKI","Male",64,"No","No",0,90710
"3092-IGHWF","Male",34,"No","Yes",0,92130
"3094-JOJAI","Male",63,"No","No",0,95955
"3096-GKWEB","Male",42,"No","Yes",0,93306
"3096-IZETN","Female",32,"No","No",0,90717
"3096-JRDSO","Female",73,"Yes","Yes",0,92028
"3096-WPXBT","Female",60,"No","Yes",1,90291
"3096-YXENJ","Female",25,"No","Yes",0,94506
"3097-FQTVJ","Female",23,"No","No",0,95316
"3097-IDVPU","Male",51,"No","Yes",2,90012
"3097-NNSPB","Female",42,"No","No",0,94972
"3097-NQYSN","Male",73,"Yes","Yes",0,95139
"3097-PYWXL","Female",30,"No","Yes",2,93254
"3099-OONVS","Male",34,"No","Yes",1,94525
"3104-OWCGK","Male",21,"No","Yes",0,93665
"3106-ULWFW","Female",32,"No","Yes",0,92337
"3108-PCCGG","Male",75,"Yes","Yes",0,95470
"3113-IWHLC","Male",24,"No","No",0,93267
"3115-CZMZD","Male",24,"No","No",0,93526
"3115-JPJDD","Female",43,"No","Yes",0,93003
"3118-UHVVQ","Female",41,"No","Yes",0,96124
"3120-FAZKD","Male",19,"No","Yes",2,95318
"3125-RAHBV","Male",24,"No","No",0,95765
"3126-WQMGH","Female",19,"No","Yes",0,92887
"3128-YOVTD","Female",29,"No","Yes",2,95941
"3129-AAQOU","Female",50,"No","Yes",2,92679
"3130-ICDUP","Female",56,"No","No",1,94547
"3131-NWVFJ","Female",56,"No","Yes",0,95666
"3132-TVFDZ","Male",70,"Yes","Yes",0,91202
"3133-PZNSR","Male",25,"No","Yes",3,94002
"3134-DSHVC","Female",49,"No","No",0,95205
"3137-LUPIX","Female",58,"No","No",0,92284
"3137-NYQQI","Male",32,"No","Yes",0,93550
"3138-BKYAV","Male",61,"No","No",0,93630
"3143-ILDAL","Male",21,"No","No",0,91732
"3143-JQEGI","Female",52,"No","Yes",0,92126
"3144-AUDBS","Female",59,"No","Yes",0,92231
"3144-KMTWZ","Male",40,"No","Yes",0,90606
"3146-JTQHR","Male",23,"No","Yes",0,94066
"3146-MSEGF","Female",71,"Yes","Yes",0,90723
"3148-AOIQT","Female",23,"No","Yes",0,95837
"3148-BLQJT","Male",33,"No","No",0,92028
"3154-CFSZG","Male",57,"No","Yes",1,95351
"3154-HMWUU","Male",28,"No","Yes",0,95694
"3156-QLHBO","Male",58,"No","No",1,95136
"3158-MOERK","Female",57,"No","No",0,94545
"3160-TYXLT","Male",37,"No","No",0,93552
"3161-GETRM","Male",61,"No","Yes",3,93960
"3161-ONRWK","Male",35,"No","Yes",0,95547
"3162-KKZXO","Female",75,"Yes","No",0,95610
"3162-ZJZFU","Male",25,"No","Yes",2,96061
"3164-AALRN","Male",39,"No","No",0,95635
"3164-YAXFY","Male",56,"No","No",0,95311
"3165-HDOEW","Male",47,"No","Yes",0,95368
"3166-PNEOF","Female",57,"No","No",0,94596
"3167-SNQPL","Male",71,"Yes","Yes",1,91962
"3170-GWYKC","Female",30,"No","No",0,95385
"3170-NMYVV","Female",37,"No","Yes",0,90222
"3173-NVMPX","Female",51,"No","Yes",3,92663
"3173-WSSUE","Female",22,"No","Yes",2,91304
"3174-AKMAS","Female",61,"No","Yes",0,93628
"3174-RKMOW","Male",24,"No","Yes",3,91201
"3177-LASXD","Female",43,"No","No",0,92281
"3178-CIFOT","Female",34,"No","No",0,95601
"3178-FESZO","Female",45,"No","No",0,95227
"3179-GBRWV","Male",79,"Yes","Yes",0,91775
"3181-MIZBN","Male",40,"No","Yes",1,95450
"3181-VTHOE","Male",19,"No","Yes",0,95918
"3186-AJIEK","Male",44,"No","No",0,92308
"3186-BAXNB","Female",20,"No","No",0,96022
"3190-FZATL","Male",49,"No","No",5,92040
"3190-ITQXP","Female",42,"No","Yes",1,95307
"3190-XFANI","Male",42,"No","No",0,96039
"3191-CSNMG","Female",57,"No","Yes",1,91784
"3192-LNKRK","Male",63,"No","Yes",1,93660
"3192-NQECA","Male",26,"No","Yes",0,90403
"3194-ORPIK","Female",59,"No","Yes",0,92113
"3195-TQDZX","Male",19,"No","No",0,95939
"3196-NVXLZ","Female",23,"No","No",0,93646
"3197-ARFOY","Female",67,"Yes","No",0,91761
"3197-NNYNB","Male",47,"No","No",0,93928
"3198-VELRD","Female",47,"No","Yes",0,90292
"3199-NPKCN","Female",39,"No","Yes",0,94025
"3199-XGZCY","Female",51,"No","No",0,91344
"3200-MNQTF","Male",38,"No","Yes",0,93652
"3205-MXZRA","Male",47,"No","No",0,96128
"3207-OYBWH","Male",74,"Yes","Yes",0,92661
"3208-YPIOE","Male",64,"No","No",0,91942
"3209-ZPKFI","Male",28,"No","Yes",1,92004
"3211-AAPKX","Male",26,"No","No",0,95776
"3211-ILJTT","Male",35,"No","Yes",0,93268
"3212-KXOCR","Male",62,"No","No",0,90302
"3213-VVOLG","Male",22,"No","Yes",2,92585
"3214-IYUUQ","Female",19,"No","Yes",0,95665
"3217-FZDMN","Female",66,"Yes","No",0,90001
"3219-JQRSL","Female",70,"Yes","Yes",0,91755
"3221-CJMSG","Male",45,"No","No",0,91752
"3223-DWFIO","Male",77,"Yes","No",0,96031
"3223-WZWJM","Male",36,"No","No",0,95558
"3224-DFQNQ","Female",59,"No","Yes",0,93924
"3227-WLKLI","Female",52,"No","Yes",3,94112
"3229-USWAR","Female",40,"No","No",0,94129
"3230-IUALN","Female",41,"No","Yes",0,95501
"3230-JCNZS","Female",43,"No","Yes",2,94107
"3230-WYKIR","Male",36,"No","No",0,94110
"3234-VKACU","Male",21,"No","No",0,94586
"3235-ETOOB","Male",51,"No","Yes",0,92109
"3237-AJGEH","Female",43,"No","Yes",1,95526
