"customer_id","status","churn_label","churn_category","churn_reason"
"3319-DWOEP","Churned","Yes","Competitor","Competitor made better offer"
"3320-VEOYC","Stayed","No","",""
"3323-CPBWR","Stayed","No","",""
"3324-OIRTO","Stayed","No","",""
"3325-FUYCG","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3327-YBAKM","Stayed","No","",""
"3329-WDIOK","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"3331-HQDTW","Churned","Yes","Competitor","Competitor made better offer"
"3334-CTHOL","Churned","Yes","Competitor","Competitor had better devices"
"3336-JORSO","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"3338-CVVEH","Stayed","No","",""
"3339-EAQNV","Stayed","No","",""
"3340-QBBFM","Stayed","No","",""
"3345-JHUEO","Stayed","No","",""
"3345-PBBFH","Stayed","No","",""
"3346-BRMIS","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3347-YJZZE","Stayed","No","",""
"3348-CFRNX","Churned","Yes","Price","Lack of affordable download/upload speed"
"3349-ANQNH","Stayed","No","",""
"3351-NGXYI","Stayed","No","",""
"3351-NQLDI","Churned","Yes","Price","Long distance charges"
"3352-ALMCK","Stayed","No","",""
"3352-RICWQ","Stayed","No","",""
"3354-OADJP","Stayed","No","",""
"3359-DSRKA","Stayed","No","",""
"3363-DTIVD","Stayed","No","",""
"3363-EWLGO","Stayed","No","",""
"3365-SAIGS","Stayed","No","",""
"3370-GQEAL","Stayed","No","",""
"3370-HXOPH","Joined","No","",""
"3372-CDXFJ","Stayed","No","",""
"3372-KWFBM","Churned","Yes","Dissatisfaction","Network reliability"
"3373-DIUUN","Stayed","No","",""
"3373-YZZYM","Joined","No","",""
"3374-LXDEV","Churned","Yes","Competitor","Competitor had better devices"
"3374-PZLXD","Stayed","No","",""
"3374-TTZTK","Stayed","No","",""
"3376-BMGFE","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"3378-AJRAO","Stayed","No","",""
"3384-CTMSF","Stayed","No","",""
"3387-PLKUI","Stayed","No","",""
"3387-VATUS","Churned","Yes","Attitude","Attitude of service provider"
"3389-KTRXV","Stayed","No","",""
"3389-YGYAI","Churned","Yes","Price","Price too high"
"3391-JSQEW","Stayed","No","",""
"3392-EHMNK","Stayed","No","",""
"3393-FMZPV","Churned","Yes","Price","Extra data charges"
"3396-DKDEL","Stayed","No","",""
"3397-AVTKU","Stayed","No","",""
"3398-FSHON","Churned","Yes","Competitor","Competitor made better offer"
"3398-GCPMU","Stayed","No","",""
"3398-ZOUAA","Churned","Yes","Attitude","Attitude of support person"
"3399-BMLVW","Stayed","No","",""
"3400-ESFUW","Churned","Yes","Competitor","Competitor offered more data"
"3401-URHDA","Stayed","No","",""
"3402-XRIUO","Stayed","No","",""
"3404-JNXAX","Stayed","No","",""
"3407-JMJQQ","Stayed","No","",""
"3407-QGWLG","Joined","No","",""
"3410-MHHUM","Stayed","No","",""
"3410-YOQBQ","Stayed","No","",""
"3411-WLRSQ","Joined","No","",""
"3413-BMNZE","Joined","No","",""
"3413-CSSTH","Stayed","No","",""
"3413-DHLPB","Stayed","No","",""
"3415-TAILE","Churned","Yes","Competitor","Competitor had better devices"
"3417-TSCIC","Stayed","No","",""
"3419-SNJJD","Churned","Yes","Attitude","Attitude of support person"
"3420-YJLQT","Joined","No","",""
"3420-ZDBMA","Stayed","No","",""
"3422-GALYP","Joined","No","",""
"3422-LYEPQ","Churned","Yes","Attitude","Attitude of support person"
"3422-WJOYD","Stayed","No","",""
"3423-HHXAO","Stayed","No","",""
"3424-NMNBO","Churned","Yes","Competitor","Competitor made better offer"
"3426-NIYYL","Churned","Yes","Attitude","Attitude of support person"
"3427-GGZZI","Stayed","No","",""
"3428-MMGUB","Stayed","No","",""
"3428-XZMAZ","Churned","Yes","Price","Long distance charges"
"3429-IFLEM","Stayed","No","",""
"3439-GVUSX","Joined","No","",""
"3440-JPSCL","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3441-CGZJH","Stayed","No","",""
"3442-ZHHCC","Stayed","No","",""
"3445-HXXGF","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3446-QDSZF","Stayed","No","",""
"3450-WXOAT","Stayed","No","",""
"3451-VAWLI","Stayed","No","",""
"3452-ABWRL","Stayed","No","",""
"3452-FLHYD","Stayed","No","",""
"3452-GWUIN","Stayed","No","",""
"3452-SRFEG","Stayed","No","",""
"3453-RTHJQ","Stayed","No","",""
"3454-JFUBC","Stayed","No","",""
"3457-PQBYH","Stayed","No","",""
"3458-IDMFK","Stayed","No","",""
"3460-TJBWI","Stayed","No","",""
"3462-BJQQA","Stayed","No","",""
"3466-BYAVD","Stayed","No","",""
"3466-RITXD","Stayed","No","",""
"3466-WAESX","Stayed","No","",""
"3468-DRVQJ","Stayed","No","",""
"3470-BTGQO","Stayed","No","",""
"3470-OBUET","Stayed","No","",""
"3472-OAOOR","Stayed","No","",""
"3472-QPRCH","Stayed","No","",""
"3473-XIIIT","Churned","Yes","Competitor","Competitor had better devices"
"3474-BAFSJ","Stayed","No","",""
"3481-JHUZH","Stayed","No","",""
"3482-ABPKK","Stayed","No","",""
"3486-HOOGQ","Stayed","No","",""
"3486-KHMLI","Stayed","No","",""
"3486-NPGST","Stayed","No","",""
"3487-EARAT","Stayed","No","",""
"3488-PGMQJ","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"3489-HHPFY","Joined","No","",""
"3489-VSFRD","Stayed","No","",""
"3494-JCHRQ","Churned","Yes","Attitude","Attitude of support person"
"3496-LFSZU","Stayed","No","",""
"3498-LZGQZ","Stayed","No","",""
"3500-NSDOA","Stayed","No","",""
"3500-RMZLT","Churned","Yes","Attitude","Attitude of support person"
"3503-TYDAY","Stayed","No","",""
"3506-LCJDC","Churned","Yes","Price","Long distance charges"
"3506-OVLKD","Stayed","No","",""
"3507-GASNP","Stayed","No","",""
"3508-CFVZL","Stayed","No","",""
"3508-VLHCZ","Stayed","No","",""
"3509-GWQGF","Stayed","No","",""
"3511-APPBJ","Stayed","No","",""
"3511-BFTJW","Stayed","No","",""
"3512-IZIKN","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"3518-FSTWG","Stayed","No","",""
"3518-PZXZQ","Joined","No","",""
"3519-ZKXGG","Churned","Yes","Competitor","Competitor offered more data"
"3520-FJGCV","Stayed","No","",""
"3521-HTQTV","Stayed","No","",""
"3521-MNKLV","Stayed","No","",""
"3521-SYVOR","Churned","Yes","Attitude","Attitude of support person"
"3522-CDKHF","Stayed","No","",""
"3523-BRGUW","Stayed","No","",""
"3523-QRQLL","Churned","Yes","Competitor","Competitor offered more data"
"3524-WQDSG","Stayed","No","",""
"3525-DVKFN","Stayed","No","",""
"3528-HFRIQ","Stayed","No","",""
"3530-CRZSB","Stayed","No","",""
"3530-VWVGU","Stayed","No","",""
"3533-UVMOM","Stayed","No","",""
"3536-IQCTX","Churned","Yes","Competitor","Competitor had better devices"
"3537-HPKQT","Stayed","No","",""
"3537-RYBHH","Stayed","No","",""
"3538-WZPHD","Churned","Yes","Competitor","Competitor had better devices"
"3540-RZJYU","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"3541-ZNUHK","Stayed","No","",""
"3544-FBCAS","Stayed","No","",""
"3545-CNWRG","Stayed","No","",""
"3546-GHEAE","Stayed","No","",""
"3547-LQRIK","Stayed","No","",""
"3549-ZTMNH","Stayed","No","",""
"3550-SAHFP","Churned","Yes","Price","Price too high"
"3551-GAEGL","Stayed","No","",""
"3551-HUAZH","Churned","Yes","Price","Price too high"
"3552-CTCYF","Stayed","No","",""
"3556-BVQGL","Stayed","No","",""
"3557-HTYWR","Stayed","No","",""
"3563-SVYLG","Stayed","No","",""
"3565-UNOCC","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3566-CAAYU","Stayed","No","",""
"3566-HJGPK","Joined","No","",""
"3566-VVORZ","Stayed","No","",""
"3567-PQTSO","Stayed","No","",""
"3569-EDBPQ","Stayed","No","",""
"3569-JFODW","Stayed","No","",""
"3569-VLDHH","Stayed","No","",""
"3570-YUEKJ","Stayed","No","",""
"3571-DPYUH","Stayed","No","",""
"3571-RFHAR","Churned","Yes","Attitude","Attitude of support person"
"3572-UOLYZ","Stayed","No","",""
"3572-UUHRS","Stayed","No","",""
"3577-AMVUX","Joined","No","",""
"3580-GICBM","Stayed","No","",""
"3580-HYCSP","Stayed","No","",""
"3580-REOAC","Churned","Yes","Competitor","Competitor made better offer"
"3583-EKAPL","Churned","Yes","Competitor","Competitor had better devices"
"3583-KRKMD","Stayed","No","",""
"3584-WKTTW","Stayed","No","",""
"3585-ISXZP","Churned","Yes","Attitude","Attitude of support person"
"3585-YNADK","Stayed","No","",""
"3587-PMCOY","Stayed","No","",""
"3588-WSTTJ","Stayed","No","",""
"3589-PPVKW","Stayed","No","",""
"3590-TCXTB","Joined","No","",""
"3594-BDSOA","Stayed","No","",""
"3594-IVHJZ","Joined","No","",""
"3594-KADLU","Joined","No","",""
"3594-UVONA","Churned","Yes","Price","Extra data charges"
"3597-MVHJT","Stayed","No","",""
"3597-YASZG","Stayed","No","",""
"3604-WLABM","Stayed","No","",""
"3605-JISKB","Stayed","No","",""
"3606-SBKRY","Stayed","No","",""
"3606-TWKGI","Churned","Yes","Competitor","Competitor had better devices"
"3612-YUNGG","Stayed","No","",""
"3612-YVGSJ","Stayed","No","",""
"3617-XLSGQ","Stayed","No","",""
"3620-EHIMZ","Stayed","No","",""
"3620-MWJNE","Joined","No","",""
"3621-CEOVK","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3621-CHYVB","Stayed","No","",""
"3623-FQBOX","Stayed","No","",""
"3627-FCRDW","Churned","Yes","Competitor","Competitor offered more data"
"3627-FHKBK","Churned","Yes","Competitor","Competitor had better devices"
"3629-WEAAM","Stayed","No","",""
"3629-ZNKXA","Stayed","No","",""
"3633-CDBUW","Stayed","No","",""
"3635-JBPSG","Stayed","No","",""
"3635-QQRQD","Stayed","No","",""
"3638-DIMPH","Stayed","No","",""
"3638-VBZTA","Stayed","No","",""
"3638-WEABW","Stayed","No","",""
"3639-XJHKQ","Stayed","No","",""
"3640-JQGJG","Stayed","No","",""
"3640-PHQXK","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3642-BYHDO","Stayed","No","",""
"3642-GKTCT","Stayed","No","",""
"3643-AHCFP","Churned","Yes","Competitor","Competitor made better offer"
"3644-QXEHN","Stayed","No","",""
"3645-DEYGF","Joined","No","",""
"3646-ITDGM","Stayed","No","",""
"3647-GMGDH","Churned","Yes","Attitude","Attitude of support person"
"3648-GZPHF","Stayed","No","",""
"3649-JPUGY","Stayed","No","",""
"3653-NCRDJ","Stayed","No","",""
"3654-ARMGP","Stayed","No","",""
"3655-SNQYZ","Stayed","No","",""
"3656-TKRVZ","Churned","Yes","Competitor","Competitor offered more data"
"3657-COGMW","Stayed","No","",""
"3658-KIBGF","Churned","Yes","Dissatisfaction","Network reliability"
"3658-QQJYD","Stayed","No","",""
"3662-FXJFO","Stayed","No","",""
"3663-MITLP","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"3665-JATSN","Stayed","No","",""
"3668-QPYBK","Churned","Yes","Competitor","Competitor made better offer"
"3669-LVWZB","Churned","Yes","Price","Long distance charges"
"3669-OYSJI","Churned","Yes","Attitude","Attitude of support person"
"3669-WHAFY","Stayed","No","",""
"3671-SHRSP","Churned","Yes","Competitor","Competitor offered more data"
"3672-YITQD","Churned","Yes","Competitor","Competitor made better offer"
"3675-EQOZA","Stayed","No","",""
"3675-YDUPJ","Stayed","No","",""
"3677-IYRBF","Churned","Yes","Attitude","Attitude of support person"
"3677-TNKIO","Churned","Yes","Other","Don't know"
"3678-MNGZX","Stayed","No","",""
"3679-XASPY","Joined","No","",""
"3680-CTHUH","Stayed","No","",""
"3682-YEUWS","Stayed","No","",""
"3683-QKIUE","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3685-YLCMQ","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3688-FTHLT","Stayed","No","",""
"3689-MOZGR","Stayed","No","",""
"3692-JHONH","Stayed","No","",""
"3694-DELSO","Stayed","No","",""
"3694-GLTJM","Stayed","No","",""
"3696-DFHHB","Stayed","No","",""
"3696-XRIEN","Stayed","No","",""
"3701-SFMUH","Stayed","No","",""
"3703-KBKZP","Stayed","No","",""
"3703-TTEPD","Stayed","No","",""
"3703-VAVCL","Churned","Yes","Competitor","Competitor made better offer"
"3704-IEAXF","Stayed","No","",""
"3705-PSNGL","Churned","Yes","Price","Long distance charges"
"3705-RHRFR","Stayed","No","",""
"3707-GNWHM","Churned","Yes","Other","Don't know"
"3707-LRWZD","Churned","","Other","Moved"
"3709-OIJEA","Stayed","No","",""
"3712-PKXZA","Stayed","No","",""
"3714-JTVOV","Churned","Yes","Attitude","Attitude of support person"
"3714-NTNFO","Stayed","No","",""
"3714-XPXBW","Stayed","No","",""
"3716-BDVDB","Churned","Yes","Competitor","Competitor made better offer"
"3716-LRGXK","Stayed","No","",""
"3716-UVSPD","Joined","No","",""
"3717-FDJFU","Stayed","No","",""
"3717-LNXKW","Stayed","No","",""
"3717-OEAUQ","Joined","No","",""
"3717-OFRTN","Joined","No","",""
"3719-TDVQB","Stayed","No","",""
"3720-DBRWL","Stayed","No","",""
"3721-CNEYS","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"3721-CNZHX","Stayed","No","",""
"3721-WKIIL","Stayed","No","",""
"3722-WPXTK","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3723-BFBGR","Stayed","No","",""
"3724-BSCVH","Stayed","No","",""
"3724-UCSHY","Stayed","No","",""
"3726-TBHQT","Stayed","No","",""
"3727-JEZTU","Joined","No","",""
"3727-OVPRY","Stayed","No","",""
"3727-OWVYD","Stayed","No","",""
"3727-RJMEO","Churned","Yes","Competitor","Competitor had better devices"
"3729-OWRVL","Stayed","No","",""
"3733-LSYCE","Stayed","No","",""
"3733-UOCWF","Stayed","No","",""
"3733-ZEECP","Stayed","No","",""
"3736-BLEPA","Stayed","No","",""
"3737-GCSPV","Churned","Yes","Competitor","Competitor had better devices"
"3737-XBQDD","Stayed","No","",""
"3739-YBWAB","Stayed","No","",""
"3740-RLMVT","Stayed","No","",""
"3744-ZBHON","Joined","No","",""
"3744-ZRRDZ","Churned","Yes","Dissatisfaction","Network reliability"
"3745-HRPHI","Stayed","No","",""
"3746-EUBYR","Churned","Yes","Competitor","Competitor made better offer"
"3748-FVMZZ","Stayed","No","",""
"3750-CKVKH","Churned","Yes","Other","Don't know"
"3750-RNQKR","Stayed","No","",""
"3750-YHRYO","Stayed","No","",""
"3751-KTZEL","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3752-CQSJI","Stayed","No","",""
"3753-TSEMP","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"3754-DXMRT","Churned","Yes","Attitude","Attitude of support person"
"3755-JBMNH","Churned","Yes","Competitor","Competitor offered more data"
"3756-VNWDH","Stayed","No","",""
"3757-NJYBX","Churned","","Other","Moved"
"3758-CKOQL","Stayed","No","",""
"3761-FLYZI","Stayed","No","",""
"3763-GCZHZ","Churned","Yes","Competitor","Competitor offered more data"
"3764-MNMOI","Stayed","No","",""
"3765-JXVKY","Churned","Yes","Competitor","Competitor offered more data"
"3766-EJLFL","Stayed","No","",""
"3768-NLUBH","Churned","Yes","Dissatisfaction","Network reliability"
"3768-VHXQO","Stayed","No","",""
"3769-MHZNV","Stayed","No","",""
"3771-PZOBW","Stayed","No","",""
"3774-VBNXY","Stayed","No","",""
"3776-EKTKM","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3777-XROBG","Stayed","No","",""
"3778-FOAQW","Stayed","No","",""
"3779-OSWCF","Stayed","No","",""
"3780-DDGSE","Stayed","No","",""
"3780-YVMFA","Stayed","No","",""
"3785-KTYSH","Stayed","No","",""
"3785-NRHYR","Joined","No","",""
"3786-WOVKF","Stayed","No","",""
"3787-TRIAL","Stayed","No","",""
"3791-LGQCY","Churned","Yes","Attitude","Attitude of support person"
"3793-MMFUH","Churned","Yes","Competitor","Competitor made better offer"
"3794-NFNCH","Stayed","No","",""
"3795-CAWEX","Stayed","No","",""
"3795-GWTRD","Stayed","No","",""
"3796-ENZGF","Stayed","No","",""
"3797-FKOGQ","Stayed","No","",""
"3797-VTIDR","Churned","Yes","Price","Price too high"
"3798-EPWRR","Joined","No","",""
"3799-ISUZQ","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"3800-LYTRK","Stayed","No","",""
"3801-HMYNL","Churned","Yes","Competitor","Competitor had better devices"
"3803-KMQFW","Churned","Yes","Attitude","Attitude of support person"
"3804-RVTGV","Churned","Yes","Price","Price too high"
"3806-DXQOM","Churned","Yes","Attitude","Attitude of service provider"
"3806-YAZOV","Joined","No","",""
"3807-BPOMJ","Stayed","No","",""
"3807-XHCJH","Joined","No","",""
"3808-HFKDE","Stayed","No","",""
"3810-DVDQQ","Stayed","No","",""
"3810-PJUHR","Stayed","No","",""
"3811-VBYBZ","Churned","Yes","Competitor","Competitor had better devices"
"3812-LRZIR","Stayed","No","",""
"3813-DHBBB","Stayed","No","",""
"3814-MLAXC","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"3815-SLMEF","Churned","Yes","Competitor","Competitor offered higher download speeds"
"3823-KYNQY","Stayed","No","",""
"3824-RHKVR","Stayed","No","",""
"3831-YCPUO","Stayed","No","",""
"3834-XUIFC","Churned","Yes","Attitude","Attitude of support person"
"3836-FZSDJ","Stayed","No","",""
"3838-OZURD","Churned","Yes","Competitor","Competitor had better devices"
"3841-CONLJ","Joined","No","",""
"3841-NFECX","Stayed","No","",""
"3842-IYKUE","Churned","Yes","Competitor","Competitor offered more data"
"3842-QTGDL","Stayed","No","",""
"3845-FXCYS","Joined","No","",""
"3845-JHAMY","Stayed","No","",""
"3847-BAERP","Stayed","No","",""
"3850-OKINF","Stayed","No","",""
"3853-LYGAM","Stayed","No","",""
"3855-ONCAR","Stayed","No","",""
"3858-VOBET","Churned","Yes","Competitor","Competitor made better offer"
"3858-XHYJO","Stayed","No","",""
"3859-CVCET","Churned","Yes","Competitor","Competitor had better devices"
"3863-IUBJR","Churned","Yes","Competitor","Competitor had better devices"
"3863-QSTYI","Stayed","No","",""
"3865-QBWSJ","Stayed","No","",""
"3865-YIOTT","Stayed","No","",""
"3865-ZFZIB","Stayed","No","",""
"3865-ZYKAD","Stayed","No","",""
"3866-MDTUB","Churned","Yes","Attitude","Attitude of support person"
"3870-MQAMG","Churned","Yes","Competitor","Competitor had better devices"
"3870-SPZSI","Stayed","No","",""
"3871-IKPYH","Churned","","Other","Moved"
"3873-NFTGI","Stayed","No","",""
"3873-WOSBC","Stayed","No","",""
"3874-EQOEP","Churned","Yes","Competitor","Competitor had better devices"
"3877-JRJIP","Churned","Yes","Attitude","Attitude of support person"
"3878-AVSOQ","Joined","No","",""
"3882-IYOIJ","Stayed","No","",""
"3884-HCSWG","Churned","Yes","Attitude","Attitude of support person"
"3884-UEBXB","Stayed","No","",""
"3886-CERTZ","Churned","Yes","Competitor","Competitor had better devices"
"3887-PBQAO","Stayed","No","",""
"3889-VWBID","Stayed","No","",""
"3890-RTCMS","Stayed","No","",""
"3891-NLXJB","Stayed","No","",""
"3891-PUQOD","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3892-NXAZG","Stayed","No","",""
"3893-JRNFS","Stayed","No","",""
"3896-RCYYE","Stayed","No","",""
"3896-ZVNET","Stayed","No","",""
"3898-BSJYF","Stayed","No","",""
"3898-GUYTS","Stayed","No","",""
"3900-AQPHZ","Churned","Yes","Attitude","Attitude of support person"
"3902-FOIGH","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"3902-MIVLE","Stayed","No","",""
"3904-UKFRE","Stayed","No","",""
"3908-BLSYF","Churned","Yes","Competitor","Competitor had better devices"
"3908-MKIMJ","Stayed","No","",""
"3910-MRQOY","Stayed","No","",""
"3911-RSNHI","Stayed","No","",""
"3913-FCUUW","Stayed","No","",""
"3913-RDSJZ","Stayed","No","",""
"3914-FDRHP","Stayed","No","",""
"3915-ODIYG","Stayed","No","",""
"3916-NRPAP","Joined","No","",""
"3920-HIHMQ","Stayed","No","",""
"3923-CSIHK","Churned","Yes","Other","Poor expertise of online support"
"3926-CUQZX","Churned","Yes","Other","Don't know"
"3926-YZVVX","Stayed","No","",""
"3927-NLNRY","Churned","","Other","Moved"
"3930-ZGWVE","Joined","No","",""
"3932-CMDTD","Churned","Yes","Dissatisfaction","Limited range of services"
"3932-IJWDZ","Stayed","No","",""
"3933-DQPWX","Stayed","No","",""
"3934-HXCFZ","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"3935-TBRZZ","Stayed","No","",""
"3936-QQFLL","Joined","No","",""
"3938-YFPXD","Stayed","No","",""
"3941-XTSKM","Stayed","No","",""
