churn_label,age,tenure_months,has_internet_service,has_phone_service,has_premium_tech_support,has_online_security,contract_type,paperless_billing,total_monthly_fee,total_charges_quarter
0,40,5,0,1,0,0,0,0,20.65,93.55
0,62,5,0,1,0,0,0,1,19.65,92.05
1,23,1,1,1,0,0,0,1,88.35,88.35
0,80,65,1,1,1,1,2,1,110.35,7246.15
1,73,13,1,1,0,0,0,1,95.05,1290.0
0,53,30,1,1,0,0,0,1,50.0,1474.9
1,58,31,1,1,1,0,0,1,79.85,2404.15
0,47,52,1,0,0,1,0,1,39.9,2020.9
0,61,56,1,1,1,0,1,1,75.75,4284.65
0,55,47,1,1,1,1,1,1,58.9,2813.05
1,63,3,1,1,0,0,0,1,75.8,246.3
0,24,21,1,1,0,0,0,1,99.85,1992.55
1,50,3,1,1,0,0,0,1,105.35,323.25
1,51,10,1,1,0,1,0,0,98.55,1008.55
1,27,9,1,1,1,0,0,0,66.25,620.55
1,69,36,1,1,0,1,0,1,90.85,3186.7
0,36,8,1,1,1,0,0,1,65.45,554.45
0,61,7,1,1,0,0,0,1,69.85,515.45
1,51,1,1,1,0,0,0,1,69.9,69.9
0,52,5,1,0,1,0,0,0,34.25,163.55
0,49,59,1,1,0,0,2,1,99.5,5861.75
0,79,64,0,1,0,0,2,1,20.05,1198.05
1,27,1,1,1,0,0,0,1,44.35,44.35
0,56,1,1,1,0,1,0,1,50.7,50.7
1,53,65,1,1,1,1,2,0,108.65,6937.95
1,20,1,1,1,0,0,0,1,90.55,90.55
0,62,28,1,0,1,0,0,1,35.75,961.4
0,44,13,0,1,0,0,2,1,25.0,332.5
0,32,39,1,1,0,0,0,1,59.85,2341.5
0,55,22,1,0,0,0,1,1,49.45,1031.4
0,43,14,1,1,1,0,0,0,80.45,1137.05
1,62,4,1,1,0,0,0,1,76.05,318.9
0,40,3,0,1,0,0,1,0,21.2,52.05
0,50,24,1,1,1,1,1,1,58.35,1346.9
0,30,70,1,1,1,1,2,1,89.0,6293.2
0,36,16,0,1,0,0,0,1,20.6,330.25
1,44,35,1,1,0,0,0,1,100.25,3527.6
0,45,49,1,1,1,0,1,1,106.65,5168.1
0,27,60,1,1,0,0,0,1,89.9,5450.7
1,56,5,1,1,0,0,0,0,46.0,221.7
0,67,70,1,1,1,1,2,1,92.2,6474.45
1,49,1,1,1,0,0,0,1,79.25,79.25
1,30,1,1,1,0,0,0,0,85.8,85.8
0,64,50,1,1,1,1,0,1,93.5,4747.5
0,60,17,1,1,0,0,0,1,83.55,1329.15
0,53,67,1,1,1,0,2,0,94.1,6302.8
0,20,55,1,1,0,0,0,1,77.75,4266.4
0,52,49,1,1,0,0,0,1,98.35,4889.2
0,61,66,1,1,0,1,2,0,109.25,7082.5
0,49,66,1,0,1,0,2,0,54.65,3632.0
0,57,72,0,1,0,0,2,0,19.3,1414.8
0,35,34,1,1,0,1,1,1,103.8,3470.8
0,32,28,1,1,1,1,0,0,60.9,1785.65
1,46,52,1,1,0,0,0,1,85.35,4338.6
1,75,6,1,1,0,0,0,0,74.4,434.1
0,35,65,1,1,1,1,1,1,100.15,6643.5
0,41,26,0,1,0,0,0,1,20.25,493.95
0,62,43,1,1,1,1,2,1,79.15,3566.6
0,39,67,1,0,0,1,2,0,50.9,3281.65
0,49,58,1,1,0,0,1,1,94.3,5610.15
0,56,58,1,1,1,1,2,1,64.9,3795.45
0,29,60,1,0,0,1,1,1,44.45,2773.9
0,48,16,0,1,0,0,0,0,19.6,314.45
0,58,48,1,1,0,1,2,0,55.5,2627.35
0,32,1,0,1,0,0,1,1,20.2,20.2
0,33,70,1,1,1,0,2,1,85.95,5931.75
0,21,4,0,1,0,0,0,0,19.0,73.45
0,19,7,1,1,1,0,0,0,64.3,445.95
0,50,22,1,1,0,1,0,0,75.0,1573.95
1,47,23,1,1,0,0,0,1,81.0,1917.1
0,69,51,1,1,0,0,1,1,94.0,4905.75
0,61,23,1,0,1,1,1,0,40.65,947.4
0,39,50,1,1,0,0,0,1,69.75,3557.7
0,20,69,1,1,1,0,2,1,81.95,5601.4
0,27,14,1,1,0,0,0,0,50.2,668.85
1,42,6,1,1,0,0,0,1,93.55,536.4
0,46,72,1,0,1,1,2,0,45.25,3139.8
0,33,57,1,1,1,1,2,1,84.5,4845.4
0,19,52,0,1,0,0,2,0,19.2,1054.75
0,72,1,1,1,0,0,1,1,72.1,72.1
0,69,51,1,1,0,0,1,1,79.6,3974.7
1,70,27,1,1,0,0,0,1,95.55,2510.2
1,23,22,1,1,0,0,0,0,83.3,1845.9
0,77,57,1,1,1,1,2,0,93.75,5625.55
0,76,45,1,1,0,0,2,1,93.9,4200.25
0,60,23,1,1,1,0,0,1,69.5,1652.1
1,44,2,1,1,0,0,0,1,79.75,164.5
0,44,43,0,1,0,0,2,1,19.65,779.25
1,51,4,1,1,0,0,0,1,68.65,261.25
1,40,47,1,1,0,0,0,1,85.3,4045.65
0,63,72,1,1,1,1,2,0,115.15,8349.7
1,62,22,1,1,0,1,0,1,54.45,1127.35
0,51,47,1,1,0,1,1,0,94.8,4535.85
0,67,5,1,1,0,0,1,1,69.35,341.6
0,24,5,1,1,0,1,0,1,55.8,274.35
0,41,68,0,1,0,0,2,0,25.8,1911.5
1,23,1,1,1,0,0,0,1,75.05,75.05
0,61,23,1,1,1,0,0,1,96.9,2085.45
0,40,41,1,1,0,0,0,1,55.7,2237.55
0,32,36,1,1,0,1,0,0,51.05,1815.0
0,33,66,1,1,0,0,1,1,88.9,6000.1
0,78,56,1,1,1,1,2,1,72.6,4084.35
1,44,61,1,1,0,0,0,1,105.55,6281.45
0,70,20,1,1,0,0,1,1,60.0,1259.35
0,59,36,1,0,1,1,1,0,60.7,2234.55
1,69,52,1,1,0,1,0,1,104.2,5568.35
1,56,2,1,1,0,0,0,1,69.8,134.7
1,73,37,1,1,0,0,0,1,101.1,3744.05
0,53,42,1,1,1,0,1,1,108.3,4586.15
0,76,2,1,1,0,0,2,1,83.8,163.7
0,66,16,1,1,0,0,2,0,69.65,1043.3
0,54,67,0,1,0,0,2,0,26.3,1688.9
0,38,48,1,0,1,0,0,1,29.5,1423.05
0,73,66,1,1,1,0,1,1,108.1,7181.95
0,29,61,1,1,0,0,2,0,80.9,4932.5
0,60,67,0,1,0,0,2,0,24.65,1620.45
1,71,46,1,1,0,0,0,1,80.4,3605.2
0,75,18,1,1,1,0,2,0,93.9,1743.9
0,54,57,0,1,0,0,2,1,19.6,1134.25
0,79,57,1,1,0,0,1,1,89.85,4925.35
0,48,15,0,1,0,0,0,1,26.35,378.6
1,49,2,1,0,0,1,0,1,42.6,72.4
0,43,53,1,1,1,1,1,0,110.5,5835.5
1,70,15,1,1,0,0,0,1,75.3,1147.45
0,35,72,1,1,1,1,2,0,107.45,7658.3
0,55,47,1,1,0,0,2,0,73.6,3522.65
0,41,48,1,1,0,0,1,1,70.55,3420.5
0,55,12,0,1,0,0,2,1,25.4,313.0
1,72,25,1,1,0,0,0,1,89.7,2187.55
1,46,9,1,1,0,0,0,1,83.3,803.3
0,54,7,1,1,0,0,0,0,69.15,488.65
0,22,65,1,1,1,1,2,0,58.9,3857.1
0,29,37,1,1,0,1,0,1,91.15,3369.25
0,47,63,0,1,0,0,2,0,19.7,1275.85
0,29,53,0,1,0,0,2,0,19.5,1050.5
0,55,28,1,1,1,0,0,0,54.65,1517.5
1,41,25,1,1,0,0,0,1,94.7,2362.1
0,68,66,1,1,0,1,2,1,102.4,6471.85
0,42,69,1,1,1,1,2,1,85.35,5897.4
0,78,24,0,1,0,0,2,1,20.3,459.95
1,62,5,1,1,1,0,0,1,85.4,425.9
0,57,72,1,1,1,1,2,1,90.6,6441.85
0,24,35,1,1,1,0,0,1,109.95,3782.4
0,42,40,1,1,0,0,0,1,102.65,4108.15
0,60,21,1,1,0,0,0,0,45.65,985.05
0,43,71,1,1,1,1,2,1,90.55,6239.05
1,46,4,1,1,1,0,0,1,80.6,319.15
0,27,10,0,1,0,0,0,1,24.4,253.9
1,51,6,1,1,1,0,0,1,50.8,288.05
0,28,21,1,1,0,1,0,0,65.35,1424.4
0,63,50,1,1,1,0,2,1,89.7,4304.5
1,56,1,1,1,0,0,0,1,74.35,74.35
0,56,72,1,1,1,1,2,1,82.3,5980.55
0,41,31,1,1,1,1,1,1,75.5,2424.45
1,41,11,1,1,0,0,0,1,44.05,483.7
0,23,16,0,1,0,0,1,0,20.1,318.6
1,60,13,1,1,0,0,0,1,84.45,1058.6
0,35,17,0,1,0,0,1,0,20.15,353.65
0,63,8,1,1,0,0,0,1,54.75,438.05
0,46,34,1,1,0,1,1,0,56.95,1889.5
0,59,43,1,1,1,1,1,1,91.25,4013.8
0,41,34,1,1,1,1,2,0,84.75,2839.45
0,47,38,1,1,0,0,0,1,95.1,3691.2
1,77,5,1,0,0,0,0,0,28.45,131.05
0,64,37,1,1,1,1,1,0,68.1,2479.25
0,68,30,1,1,0,0,2,1,90.05,2627.2
1,50,69,1,1,1,0,1,1,104.05,7262.0
0,33,4,1,1,0,0,0,1,55.3,238.5
0,67,57,1,1,1,1,2,0,69.85,4003.0
0,46,72,1,1,1,1,2,0,85.3,6129.2
0,25,28,1,1,0,0,0,0,96.6,2684.35
1,26,1,1,1,0,0,0,0,50.65,50.65
1,69,53,1,1,0,0,0,1,101.9,5549.4
1,20,14,1,1,0,0,0,1,86.1,1235.55
0,46,71,0,1,0,0,2,0,19.6,1416.5
0,42,43,0,1,0,0,2,1,25.7,1188.2
0,44,23,1,1,0,0,0,0,49.7,1081.25
1,46,22,1,1,0,1,0,0,59.0,1254.7
0,67,69,1,1,0,1,1,0,87.3,6055.55
0,51,12,1,1,0,0,0,1,58.35,740.55
0,53,15,0,1,0,0,0,1,24.8,324.15
0,33,20,1,0,1,1,2,1,39.4,825.4
1,78,11,1,1,0,0,0,1,95.0,1120.3
0,69,52,1,0,0,1,2,1,48.8,2555.05
1,42,1,1,1,0,1,0,1,95.0,95.0
1,67,58,1,1,0,0,0,1,98.7,5812.6
0,68,16,1,1,0,0,0,1,78.75,1218.25
0,60,1,1,0,1,0,0,0,35.9,35.9
0,29,71,1,1,1,1,2,1,108.55,7616.0
0,79,52,1,1,0,0,1,1,105.1,5376.4
0,62,35,0,1,0,0,2,0,19.7,730.4
0,49,72,1,0,1,0,2,0,53.65,3784.0
0,76,38,1,1,0,1,2,1,80.45,3162.65
0,61,67,1,0,1,0,0,1,53.4,3579.15
1,27,19,1,0,0,0,1,1,44.85,893.55
0,46,10,0,1,0,0,0,1,19.8,196.75
1,62,2,0,1,0,0,0,0,20.35,33.2
0,23,69,0,1,0,0,1,1,20.55,1403.1
0,61,72,0,1,0,0,2,0,25.4,1710.9
1,48,25,1,1,1,1,1,0,74.3,1863.8
1,24,1,0,1,0,0,0,1,19.6,19.6
1,78,15,1,1,0,0,0,1,79.4,1156.1
0,20,61,0,1,0,0,2,0,24.4,1417.9
0,23,26,1,1,0,0,2,1,73.5,1905.7
0,47,22,0,1,0,0,2,0,26.25,605.9
1,39,1,1,1,0,0,0,1,75.7,75.7
0,54,32,1,1,1,1,0,0,76.3,2404.15
0,72,70,1,1,0,0,2,1,75.65,5411.4
0,50,17,0,1,0,0,2,0,19.45,369.05
0,37,46,1,1,1,1,2,0,81.0,3846.35
0,58,56,1,1,0,1,1,1,68.75,3808.0
0,19,2,0,1,0,0,0,0,20.05,42.7
0,33,13,1,1,1,0,0,1,72.8,930.05
0,49,68,1,1,1,1,1,0,58.25,3975.7
0,64,22,1,1,0,0,1,1,76.0,1783.6
0,23,2,0,1,0,0,1,0,20.45,34.8
0,23,72,1,1,1,1,2,0,89.8,6510.45
1,71,3,1,1,0,0,0,1,76.05,231.8
1,47,8,1,1,0,0,0,1,51.05,415.05
0,29,69,0,1,0,0,2,0,19.8,1436.95
0,62,22,0,1,0,0,1,0,19.6,422.5
0,30,7,1,1,0,0,0,1,66.85,458.1
1,68,43,1,1,0,0,0,1,101.0,4388.4
0,21,1,0,1,0,0,0,0,19.55,19.55
1,61,4,1,1,0,0,0,1,79.0,303.15
1,55,18,1,1,0,0,0,1,90.0,1527.35
0,55,53,1,1,1,0,1,1,84.6,4449.75
0,80,56,1,1,1,0,2,1,99.9,5706.3
0,39,44,1,1,0,0,1,1,77.55,3471.1
0,19,18,1,1,0,0,0,1,71.1,1247.75
0,21,33,0,1,0,0,1,0,20.1,620.55
0,51,65,1,1,1,0,2,1,84.2,5324.5
1,75,7,1,1,0,0,0,1,84.8,546.95
0,68,54,1,1,1,0,1,0,72.1,3886.05
0,44,5,0,1,0,0,0,1,20.5,104.3
1,49,14,1,1,0,0,0,1,87.25,1258.6
0,54,45,1,0,0,1,0,1,50.9,2333.85
0,23,1,0,1,0,0,0,0,20.05,20.05
0,47,72,1,1,1,1,2,1,112.6,8126.65
0,23,34,1,0,0,1,1,0,30.4,938.65
1,28,66,1,1,0,0,0,1,105.0,7133.25
0,52,72,1,1,1,1,2,1,70.45,5165.7
1,48,26,1,1,0,0,0,1,74.95,1834.95
1,33,7,1,1,1,0,0,1,74.65,521.1
0,23,12,1,1,1,0,1,1,75.85,854.45
0,62,63,1,1,0,0,1,1,91.35,5764.7
0,27,28,0,1,0,0,0,0,20.25,535.35
0,22,1,0,1,0,0,0,0,19.2,19.2
1,55,9,1,1,0,0,0,1,74.75,706.6
1,51,2,1,1,0,0,0,1,80.2,146.05
0,69,64,1,1,0,1,1,0,97.0,6430.9
1,60,31,1,1,1,0,0,1,55.25,1715.65
0,36,72,1,0,1,1,2,1,63.7,4464.8
0,51,10,0,1,0,0,0,1,24.5,270.15
0,36,2,1,1,0,1,0,1,91.15,168.5
1,77,43,1,1,1,0,0,1,110.75,4687.9
0,22,48,1,1,1,0,0,1,105.1,5083.55
0,35,28,1,1,1,0,1,0,92.9,2768.35
0,38,69,1,1,1,1,2,1,106.35,7261.75
0,28,72,1,1,1,1,2,1,108.95,7875.0
1,71,1,1,1,0,0,0,1,95.1,95.1
0,30,72,1,1,1,1,2,1,112.75,8192.6
1,61,2,1,1,0,0,0,0,94.95,178.1
0,53,27,1,1,1,1,0,0,53.45,1461.45
1,38,54,1,1,1,0,0,1,100.1,5440.9
1,38,55,1,1,0,0,0,1,77.75,4458.15
0,24,42,0,1,0,0,2,1,20.75,844.45
0,44,35,0,1,0,0,1,1,20.1,644.5
1,42,12,1,1,1,1,0,0,56.65,654.85
0,43,62,0,1,0,0,2,0,23.4,1429.65
0,39,6,1,1,0,0,0,1,94.05,518.75
0,20,72,1,1,0,1,2,1,109.65,7880.25
1,42,10,1,1,0,0,0,1,70.1,659.65
1,35,34,1,1,0,0,0,1,97.65,3207.55
0,63,33,0,1,0,0,1,0,20.6,690.25
0,73,29,1,1,0,1,1,0,90.1,2656.7
0,47,54,1,1,0,1,2,1,65.3,3512.9
0,26,7,1,0,0,1,2,0,38.55,280.0
0,44,10,0,1,0,0,2,0,25.7,251.6
1,39,40,1,0,0,1,1,1,42.35,1716.45
0,22,62,1,1,0,1,1,0,54.75,3425.35
0,27,2,0,1,0,0,0,0,19.85,51.6
1,69,32,1,1,0,0,0,1,93.2,2931.0
0,37,25,1,0,1,0,1,0,54.2,1423.15
0,24,1,1,1,0,0,0,1,50.05,50.05
1,39,4,1,1,1,0,0,1,74.4,299.7
1,46,13,1,0,0,0,0,1,31.05,347.25
0,21,25,1,1,1,0,2,0,99.3,2513.5
0,54,26,1,1,0,0,1,0,78.95,2034.25
0,63,35,1,1,1,0,0,0,80.05,2835.9
0,71,66,1,1,1,0,1,1,107.35,7051.95
0,41,43,1,0,0,1,0,1,40.45,1912.85
0,75,67,1,1,0,0,0,1,75.7,5060.85
0,23,69,1,0,1,0,1,1,60.8,4263.4
0,54,44,1,1,1,0,1,1,85.25,3704.15
0,33,56,1,1,1,1,2,1,75.85,4261.2
0,54,53,1,1,0,1,2,0,69.7,3686.05
0,23,11,1,1,1,0,0,1,60.9,688.5
0,70,70,1,1,0,1,2,0,105.35,7511.9
0,48,29,1,1,1,1,0,0,67.45,1801.1
0,65,63,1,1,1,1,1,1,84.0,5329.55
0,78,72,1,0,1,1,2,1,63.1,4685.55
1,61,6,1,1,0,0,0,1,84.85,523.5
0,55,65,1,1,0,1,1,0,61.35,3874.1
0,68,71,1,1,0,1,0,1,107.5,7713.55
0,61,3,1,1,0,0,0,1,46.1,130.15
0,34,25,1,1,1,1,0,0,54.3,1296.8
0,30,19,1,1,0,0,0,1,89.1,1620.8
1,38,1,1,1,0,0,0,1,70.05,70.05
1,45,1,0,1,0,0,0,0,19.9,19.9
0,23,61,0,1,0,0,2,1,24.1,1551.6
0,63,16,0,1,0,0,1,0,19.35,295.55
1,33,3,1,1,0,0,0,1,91.5,242.95
0,27,31,1,1,0,1,1,0,98.05,3082.1
1,35,1,0,1,0,0,0,0,19.25,19.25
1,41,1,1,1,0,0,0,0,70.0,70.0
1,54,5,1,1,0,0,0,1,83.6,404.2
0,46,69,1,1,1,1,2,1,81.5,5553.25
0,19,18,1,1,0,0,0,0,84.3,1537.9
1,58,40,1,1,0,0,0,1,97.1,3706.95
0,63,17,1,0,0,0,0,1,25.65,440.2
0,40,13,1,1,0,1,0,1,63.15,816.8
0,50,68,1,1,1,1,2,1,89.05,6185.8
1,69,42,1,1,0,0,0,1,104.75,4323.45
0,71,44,1,1,0,1,1,1,109.8,4860.35
0,34,11,0,1,0,0,1,1,20.55,184.95
0,67,28,1,1,1,0,2,0,64.45,1867.6
0,38,55,1,1,0,0,0,1,90.4,5099.15
1,75,15,1,1,0,0,0,1,80.2,1217.25
0,24,69,0,1,0,0,2,0,19.95,1399.35
0,40,41,0,1,0,0,1,1,19.75,806.95
0,26,46,1,1,0,0,0,1,99.8,4391.25
0,21,1,1,1,0,1,0,1,53.55,53.55
0,19,62,1,1,0,1,1,0,96.1,6001.45
1,35,49,1,1,0,0,1,0,100.45,4941.8
0,74,13,1,1,0,0,2,1,96.85,1235.55
1,56,1,1,1,0,0,0,1,79.95,79.95
0,22,18,0,1,0,0,2,1,24.65,471.35
0,60,67,1,1,1,1,1,0,89.55,6038.55
0,55,33,1,1,0,1,0,1,95.3,3275.15
0,45,72,1,1,0,0,2,1,76.8,5468.45
0,58,15,1,1,1,1,0,0,84.45,1287.85
1,37,1,1,0,0,1,0,0,30.5,30.5
0,64,31,1,1,0,0,0,1,83.85,2674.15
0,61,52,1,1,1,0,0,0,85.8,4433.3
1,47,54,1,1,0,0,0,1,104.3,5278.15
0,31,31,0,1,0,0,0,1,20.65,702.05
1,42,1,0,1,0,0,0,1,19.45,19.45
0,56,13,0,1,0,0,2,0,20.85,272.35
0,20,22,1,1,0,1,0,0,65.05,1427.55
0,51,72,0,1,0,0,2,0,20.5,1502.25
0,32,72,1,1,1,1,2,1,98.2,7015.9
0,50,55,1,1,0,0,0,1,73.1,4144.9
0,38,71,1,1,1,1,2,0,89.3,6388.65
0,47,64,1,1,1,0,2,1,76.1,4818.8
1,55,4,1,1,0,0,0,1,50.9,225.6
1,65,26,1,1,0,0,0,0,84.95,2169.75
0,36,35,1,0,1,0,1,0,40.9,1383.6
1,57,9,1,1,0,0,0,0,44.95,431.0
1,28,4,1,1,0,0,0,0,78.45,330.05
0,58,6,0,1,0,0,2,0,25.4,153.3
0,23,64,0,1,0,0,2,0,20.2,1277.75
0,37,41,1,0,0,1,1,0,35.4,1412.4
0,35,12,1,0,1,0,0,0,34.0,442.45
1,45,3,1,1,0,0,0,1,55.3,196.15
0,23,35,1,1,1,0,1,1,72.1,2495.15
0,74,43,1,1,0,0,2,1,84.85,3645.6
0,74,61,1,1,0,0,1,1,65.2,3965.05
0,36,43,1,1,0,0,0,1,91.65,3954.1
1,52,1,0,1,0,0,0,0,19.4,19.4
0,28,70,1,1,1,0,2,1,80.4,5717.85
0,44,23,0,1,0,0,1,0,20.05,415.1
0,75,21,1,1,0,0,2,1,104.35,2271.85
0,33,72,1,0,1,1,2,1,64.7,4746.05
0,60,69,1,0,0,0,2,1,54.95,3772.5
0,21,1,0,1,0,0,0,0,19.9,19.9
1,24,43,1,1,0,0,2,1,104.6,4759.85
0,46,27,1,1,1,1,1,0,66.15,1874.45
0,26,12,0,1,0,0,0,0,20.3,246.7
1,67,20,1,1,0,0,0,1,61.6,1174.35
1,26,8,1,1,1,1,0,1,103.35,847.3
0,61,6,0,1,0,0,2,0,19.55,124.45
0,23,51,1,0,1,1,2,0,34.2,1782.0
0,57,61,1,1,1,0,2,1,73.8,4616.05
0,30,69,1,1,1,0,2,1,110.5,7455.45
0,34,12,0,1,0,0,0,0,20.05,265.45
0,34,59,1,1,1,1,2,0,113.75,6561.25
0,32,68,0,1,0,0,2,0,20.5,1424.9
0,50,53,1,1,0,1,0,0,90.8,4921.2
0,55,21,1,1,1,1,1,0,80.9,1714.95
1,25,3,1,1,0,0,0,0,55.15,159.15
0,29,24,1,1,1,1,0,0,55.15,1319.85
0,26,61,1,1,1,1,2,1,81.05,4747.65
0,47,69,1,1,1,0,2,1,92.45,6460.55
1,38,1,1,1,0,0,0,1,75.3,75.3
0,71,59,1,1,0,0,2,1,79.2,4590.35
0,73,39,1,1,1,0,0,1,101.25,3949.15
0,21,7,1,0,0,1,0,0,58.85,465.7
1,23,1,1,1,0,0,0,1,70.8,70.8
1,59,67,1,1,1,1,2,1,108.75,7156.2
1,31,10,1,1,0,0,0,1,102.1,1068.85
0,32,1,1,1,0,0,0,0,75.35,75.35
0,47,34,1,1,0,1,0,1,105.35,3688.6
1,43,5,1,1,0,0,0,0,104.1,541.9
0,33,37,1,1,0,0,0,1,88.8,3340.55
0,19,61,1,1,1,1,1,0,93.7,5860.7
0,30,58,1,1,1,0,1,1,94.7,5430.35
1,68,1,1,1,0,0,0,1,91.3,91.3
0,59,25,1,1,1,1,0,0,81.75,2028.8
0,47,68,1,1,0,1,1,1,73.0,5163.0
0,25,7,1,1,0,0,0,1,69.55,521.35
0,23,70,1,1,1,0,2,1,98.7,6858.9
0,46,63,1,1,1,1,1,0,71.5,4576.3
0,76,72,1,1,1,0,2,0,109.7,7898.45
0,45,66,1,0,1,0,1,0,29.45,1983.15
0,59,13,0,1,0,0,2,0,19.95,243.65
0,21,47,0,1,0,0,2,0,19.65,921.55
0,47,52,0,1,0,0,1,1,20.85,1071.6
0,65,65,1,1,0,0,1,1,107.45,7047.5
0,29,8,0,1,0,0,0,0,20.25,158.35
0,45,1,0,1,0,0,0,0,24.0,24.0
0,40,63,0,1,0,0,2,0,20.0,1209.25
0,38,20,1,1,1,0,0,0,50.0,1003.05
0,56,49,1,1,0,0,0,0,98.7,4920.55
0,30,70,0,1,0,0,1,0,19.7,1341.5
1,53,31,1,1,0,0,1,1,103.45,3066.45
0,38,4,1,1,0,0,0,0,44.55,220.75
0,56,42,1,1,1,0,2,1,78.45,3373.4
0,51,14,1,1,1,0,0,1,80.05,1112.3
0,29,21,1,0,1,1,0,1,43.55,1011.5
0,62,72,1,1,1,1,2,1,100.55,7325.1
0,23,34,1,1,0,0,1,0,77.2,2753.8
0,26,72,1,1,1,1,2,1,115.5,8312.75
0,49,37,0,1,0,0,2,0,19.8,813.3
0,31,4,1,0,0,1,0,1,57.2,223.75
0,42,18,1,1,0,0,0,1,73.15,1305.95
0,35,39,1,1,1,0,0,1,99.95,3767.4
0,56,18,0,1,0,0,1,0,20.05,345.9
0,57,2,0,1,0,0,0,1,20.05,39.25
0,32,3,1,1,1,0,0,1,65.25,209.9
1,31,9,1,1,0,1,0,1,74.65,703.55
0,56,23,0,1,0,0,1,0,20.45,481.1
1,38,22,1,1,0,0,0,0,89.25,1907.85
0,54,5,1,1,0,1,0,1,49.4,232.55
0,31,34,1,1,0,1,1,0,55.0,1885.15
1,57,20,1,1,0,0,0,1,105.85,2239.65
0,22,1,0,1,0,0,0,0,20.3,20.3
0,47,57,1,1,1,0,1,0,94.7,5468.95
0,44,64,0,1,0,0,2,0,25.0,1584.8
1,52,13,1,1,0,0,0,0,88.35,1222.8
0,21,23,1,1,0,1,1,1,99.95,2292.75
0,58,17,0,1,0,0,2,0,19.4,358.05
0,59,50,1,1,1,1,1,1,82.5,4179.1
0,52,69,1,1,0,1,2,0,99.15,6875.35
0,25,9,1,1,1,0,0,0,86.25,770.5
0,22,7,1,1,0,0,0,0,96.2,639.7
0,25,63,1,1,1,0,0,0,105.4,6713.2
1,77,30,1,1,0,0,0,1,79.65,2365.15
0,51,24,1,1,1,1,0,0,81.0,1923.85
1,57,3,1,1,1,0,0,1,63.6,155.65
1,22,1,0,1,0,0,0,0,20.5,20.5
0,54,8,1,1,1,0,0,1,90.25,743.75
0,39,39,0,1,0,0,2,1,20.45,790.0
1,58,60,1,0,0,0,0,1,50.8,3027.4
0,56,53,1,1,1,0,0,1,80.6,4348.1
0,46,21,1,1,0,0,0,1,84.1,1737.45
1,23,3,1,1,0,0,0,1,50.15,168.15
0,46,41,0,1,0,0,2,0,20.15,802.35
1,61,47,1,1,0,0,0,1,99.35,4749.15
0,25,1,1,1,0,0,0,0,45.3,45.3
0,28,40,1,1,0,1,0,0,67.45,2731.0
1,48,8,1,1,0,0,0,1,87.05,762.1
0,65,9,1,1,0,0,2,0,75.5,637.4
0,27,4,0,1,0,0,0,0,20.85,62.9
0,37,45,1,1,0,1,2,0,53.3,2296.25
0,65,26,1,1,0,0,2,1,93.6,2404.1
0,38,3,0,1,0,0,0,0,19.95,58.3
0,75,25,1,1,0,0,2,1,69.3,1813.1
0,26,25,1,1,0,0,0,1,74.6,1797.75
0,35,27,1,1,0,1,0,1,56.7,1652.95
0,20,32,0,1,0,0,1,0,20.35,707.5
0,21,61,1,1,0,1,0,1,106.45,6300.15
1,25,42,1,1,0,0,0,1,94.2,4186.3
0,78,57,1,1,1,0,1,1,53.5,3035.8
0,62,51,1,1,0,1,1,0,107.45,5680.9
0,30,50,0,1,0,0,1,1,19.85,943.1
0,54,27,0,1,0,0,2,1,25.85,788.55
1,69,1,1,0,0,0,0,0,25.05,25.05
0,60,21,1,1,0,0,0,1,94.3,1948.35
0,49,52,1,1,1,0,0,1,93.25,4631.7
0,63,66,0,1,0,0,2,0,19.95,1269.1
0,45,72,0,1,0,0,2,1,25.25,1841.2
0,62,1,1,1,0,0,0,0,44.0,44.0
1,75,27,1,1,0,0,0,1,75.5,1893.95
1,50,6,1,1,0,0,0,1,69.25,418.4
0,40,14,0,1,0,0,2,1,19.7,263.65
0,19,15,0,1,0,0,2,0,19.35,278.85
1,42,10,1,0,0,0,0,1,33.9,298.45
0,30,71,1,1,1,1,2,0,90.1,6310.9
0,32,17,1,1,0,1,1,0,64.8,1175.6
0,35,17,0,1,0,0,2,0,19.15,343.45
1,42,13,1,1,1,0,0,0,89.4,1132.35
1,51,33,1,1,0,0,0,1,83.35,2757.85
0,39,12,1,1,0,0,0,0,45.9,505.95
0,23,51,1,1,1,1,1,1,111.55,5720.35
0,34,13,1,1,0,0,1,0,43.8,592.65
0,79,68,1,0,0,1,2,1,41.95,2965.75
0,61,34,0,1,0,0,2,0,24.95,894.3
0,33,52,1,1,0,0,0,1,103.05,5364.8
0,27,51,1,1,0,1,1,1,93.5,4619.55
0,42,13,1,1,1,1,0,1,76.2,981.45
0,59,15,1,1,1,0,0,1,103.45,1539.8
0,70,2,1,1,0,0,0,0,70.1,141.65
1,52,61,1,1,0,1,1,1,106.0,6547.7
0,21,1,1,1,0,0,0,1,55.25,55.25
1,57,21,1,1,0,1,0,1,103.9,2254.2
0,57,72,1,1,1,1,2,1,115.8,8476.5
1,47,20,1,1,0,0,0,1,70.45,1470.95
0,39,54,1,1,0,0,2,1,97.2,5129.45
0,33,6,0,1,0,0,0,0,20.65,109.3
0,19,46,1,1,0,0,0,1,74.8,3548.3
0,62,15,1,1,1,0,1,0,55.2,864.55
0,42,2,1,1,0,1,0,0,50.95,123.05
